Nombre,school_id,Latitud,Longitud,Direccion,modality_labels,modality_ids,program_ids,program_labels,department,municipality,dep_id,mun_id
CENTRO ESCOLAR NUEVA JERUSALEN,10430,11.37366100,-84.58317300,NUEVA JERUSALEN.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR RAFAELA HERRERA,10431,11.50506000,-84.83746000,LA PEDRERA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Río San Juan,San Miguelito,17,157
32 ANIVERSARIO AUGUSTO CESAR SANDINO,10432,11.38519100,-84.55689200,FAJARDO # 2 (PUNTA CALIENTE).,SECUNDARIA POR ENCUENTRO,13,3,SECUNDARIA,Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR LA ESPERANZA,10433,11.50280000,-84.70673000,COM.ESPABEL 1.1 FINCA LOS DURANES.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR EL MANANTIAL,10434,11.40886000,-84.55511400,COMUN.FAJARDO 4.1 SECTOR DE ABAJO LOS SERRANOS.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR LUIS ALFONSO VELASQUEZ FLORES,10435,11.43345500,-84.69922800,SECTOR # 3 SANTA MARIA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR JOSE DOLORES ESTRADA,10436,11.53920600,-84.58054300,SECTOR # 4 TORO BAYO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Río San Juan,San Miguelito,17,157
INSTITUTO AUGUSTO CESAR SANDINO,10437,11.45992800,-84.84526100,CONTIGUO ESCUELA PRIMARIA.,"ALFABETIZACION,IV CICLO,SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO","63,109,5,13","7,3,3","ALFABETIZACION,SECUNDARIA,SECUNDARIA",Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR EL SOL DEL SABER,10438,11.40199000,-84.89912000,COSTADO SUR SALON PARROQUIAL SAN MIGUELITO.,PREESCOLAR FORMAL,2,,,Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR ARLEN SIU,10439,11.46698600,-84.72651000,COMUNIDAD SANTA MARIA SECTOR #4.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Río San Juan,San Miguelito,17,157
INSTITUTO DIVINO NIÑO EL TULE,10440,11.35953644,-84.76158700,CONTIGUO AL TRILLO EL TULE.,SECUNDARIA REGULAR,5,3,SECUNDARIA,Río San Juan,San Miguelito,17,157
CENTRO ESCOLAR OBISPO HEDLEY WILSON BATMAN,7644,14.03099300,-84.60631900,BARRIO MARIO BALLADARES FRENTE A LA IGLESIA MORAVAN.,"PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA REGULAR,PRIMARIA REGULAR,PRIMARIA EXTRAEDAD","11,5,3,4","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
INSTITUTO NACIONAL MAESTROS AUTOCTONOS,7645,14.03091000,-84.59975000,FRENTE A LA FERRETERIA JAVIER MEZA BRAVO.,"SECUNDARIA NOCTURNA,SECUNDARIA REGULAR","6,5","3,3","SECUNDARIA,SECUNDARIA",RACCN,Bonanza,15,137
COLEGIO PUBLICO DE VESUBIO,7646,13.97535000,-84.67976000,FRENTE A LA CAPILLA CATOLICA.,"PRIMARIA REGULAR,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA POR ENCUENTRO,SECUNDARIA REGULAR,Primaria Comunitaria JYA","3,14,10,13,5,65","2,2,3,3,2","PRIMARIA,PRIMARIA,SECUNDARIA,SECUNDARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR INMACULADA CONCEPCION DE MARIA,7647,14.03839000,-84.56893000,COMUNIDAD PANAMA FRENTE A CAPILLA.,"PRIMARIA MULTIGRADO,Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL","14,65,10","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN JERONIMO,7648,14.01994000,-84.62994000,CONTIGUO A CASA DEL SEÑOR REYNALDO VELASQUEZ.,"PRIMARIA REGULAR,Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","3,65,10,14","2,2,2","PRIMARIA,PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR SAKALWAS,7649,14.05123000,-84.62004000,CONTIGUO A CASA DE LA MUJER.,"PREESCOLAR FORMAL BILINGUE MULTINIVEL,SECUNDARIA POR ENCUENTRO,PRIMARIA MULTIGRADO BILINGÜE,Primaria Comunitaria JYA","18,13,16,65","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR FEDERICO TAYLOR,7650,13.97797000,-84.48604000,CONTIGUO A LA CLINICA ESPAÑOLINA.,"EBA_EIB,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO BILINGÜE,SECUNDARIA POR ENCUENTRO,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL","104,65,16,13,17","2,2,3","PRIMARIA,PRIMARIA,SECUNDARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR CIRILO MIGUEL DOMINGO,7651,13.99510200,-84.49318000,CONTIGUO A LA CLINICA COMUNAL.,"EBA_EIB,PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL","104,16,17",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR JOSE DOLORES ESTRADA,7652,14.01303000,-84.52531000,COMUNIDAD MIRANDA FRENTE A LA CASA DE LUZ GARCIA.,"SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,Primaria Comunitaria JYA,PRIMARIA REGULAR,PRIMARIA MULTIGRADO","30,10,65,3,14","3,2,2,2","SECUNDARIA,PRIMARIA,PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR FAUSTINO FRITZ CHARLY,7653,14.15135100,-84.71031900,FRENTE A LAS OFICINAS DE MASAKU.,"EBA_EIB,PRIMARIA REGULAR BILINGÜE,SECUNDARIA POR ENCUENTRO,PREESCOLAR FORMAL BILINGÜE,Primaria Comunitaria JYA,SECUNDARIA REGULAR,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL","104,15,13,8,65,5,17","2,3,2,3","PRIMARIA,SECUNDARIA,PRIMARIA,SECUNDARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR ENMANUEL MONGALO,7654,14.16323000,-84.73416400,FRENTE A LA IGLESIA MORAVA.,"EBA_EIB,PRIMARIA MULTIGRADO BILINGÜE","104,16",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR ANDRES CASTRO,7655,14.16932100,-84.67261700,FRENTE A LA VIEJA ESCUELA ANDRES CASTRO.,"PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL,EBA_EIB","16,17,104",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN JOSE,7656,13.98938000,-84.59608000,CONTIGUO A CAPILLA CATOLICA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SANTA TERESITA DEL NIÑO JESUS,7657,14.02938000,-84.59930800,COSTADO SURESTE DE LA IGLESIA CATOLICA.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LEONZO GUTIERREZ YASPA,7658,14.14880500,-84.75578000,COMUNIDAD ALAL FTRENTE A LA IGLESIA MORAVA.,"PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL,EBA_EIB","16,17,104",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR RAFAEL HERRERA,7659,14.02641500,-84.61822800,CONTIGUO AL JUZGADO.,"Primaria Comunitaria JYA,SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR,SECUNDARIA POR ENCUENTRO,PREESCOLAR COMUNITARIO MULTINIVEL","65,5,2,3,13,10","2,3,2,3","PRIMARIA,SECUNDARIA,PRIMARIA,SECUNDARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR BELEN,7660,14.14149400,-84.63520100,CONTIGUO A LA CASA DEL SEÑOR ALBERTO CASTILLO.,"PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL,EBA_EIB,PRIMARIA MULTIGRADO BILINGÜE","17,104,16",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SUNNIWAS,7661,14.09116600,-84.68299500,CONTIGUO A LA IGLESIA MORAVA.,"PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL,EBA_EIB,PRIMARIA MULTIGRADO BILINGÜE,SECUNDARIA EN EL CAMPO","17,104,16,30","2,3","PRIMARIA,SECUNDARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR SANTA RITA,7662,14.02520000,-84.58163000,CONTIGUO PROPIEDAD DE ADRIAN GONZALEZ.,"PREESCOLAR FORMAL MULTINIVEL,Primaria Comunitaria JYA,PRIMARIA REGULAR","11,65,3","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR BILTIGNIA II,7663,14.08810000,-84.60973000,FRENTE A LA IGLESIA CATOLICA.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
COLEGIO PUBLICO KUKALAYA,7664,14.08906800,-84.45718000,CONTIGUO A CASA DEL SR. FELIPE BRENES.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA POR ENCUENTRO,Primaria Comunitaria JYA,PRIMARIA A DISTANCIA EN EL CAMPO,PRIMARIA MULTIGRADO","10,13,65,56,14","3,2,2,2","SECUNDARIA,PRIMARIA,PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR BILTIGNIA I,7665,14.12531000,-84.57196000,CONTIGUO A LA CASA DEL SEÑOR BLAS GONZALEZ.,"PREESCOLAR COMUNITARIO MULTINIVEL,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","10,65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR MADRE DEL DIVINO PASTOR,7666,13.98511000,-84.57841000,COMUNIDAD MURCIELAGO CONTIGUO A CAPILLA.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","10,30,65,14","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR FLOR DE SACUANJOCHE,7667,14.02971000,-84.59795000,C.D.I. CRISTIANO RUGAMA FTE. AL MERCADO MCPAL..,"PREESCOLAR FORMAL,PREESCOLAR COMUNITARIO","2,1",,,RACCN,Bonanza,15,137
CENTRO ESCOLAR TUYBANKANA,7668,14.17842800,-84.72368800,CONTIGUO A CASA DEL SR. JUAN HERNANDEZ.,"PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL,EBA_EIB","16,17,104",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN ANTONIO,7669,13.99717000,-84.65138000,FRENTE A LA CAPILLA CATOLICA.,"Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","65,10,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR PANYAWÁS,7671,14.15377600,-84.71736900,CONTIGUO A CASA DEL SR. MARTINIANO SIMEON.,"EBA_EIB,PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL","104,16,17",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR PADREWAS,7672,14.13186100,-84.65161300,FRENTE A LA CASA DEL PROFESOR JESUS DEVIS.,"PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL,PRIMARIA MULTIGRADO BILINGÜE","17,16",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR WINGPULU,7673,14.15847900,-84.68700600,CONTIGUO A LA CASA DE JORGE HUETE ATANASIO.,"EBA_EIB,PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL","104,16,17",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SANTA CLARA,7674,14.02263400,-84.59605600,CONCHA URRUTIA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR MUKUSWASITO,7675,14.06865300,-84.49307100,CONTIGUO A CASA DE JULIO HERNANDEZ.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR NUEVO AMANECER,7676,14.02620000,-84.61786000,DETRAS DE LA ESCUELA RAFAELA HERRERA.,"PRIMARIA EXTRAEDAD,PREESCOLAR FORMAL,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA REGULAR","4,2,10,3","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
TULULUK,7677,14.15762900,-84.74969500,PISBAWAS.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR WASLAMDAKNA,7678,14.15585700,-84.70375500,WASLAMDAKNA.,"EBA_EIB,PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL","104,16,17",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR VIRGEN DE FATIMA,7679,14.00546500,-84.64257700,CONTIGUO A LA CASA DEL SEÑOR CANDIDO LANUZA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR NUEVA ESPERANZA,7680,13.90141400,-84.74365000,FRENTE A LA IGLESIA CATOLICA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR MUSAWAS II,7681,14.14870100,-84.70624400,FRENTE A CASA DE LA PROF. REYNA SMITH.,"PRIMARIA MULTIGRADO BILINGÜE,PREESCOLAR COMUNITARIO BILINGUE MULTINIVEL,EBA_EIB","16,17,104",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN RAFAEL DE UNAWAS,7682,14.20661700,-84.43220700,CONTIGUO AL RIO KURUWAS.,"SECUNDARIA POR ENCUENTRO,PRIMARIA MULTIGRADO","13,14","3,2","SECUNDARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR WASLALITA,7683,13.96762800,-84.82150200,CONTIGUO A LA IGLESIA CATOLICA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR BILTIGNIA CENTRAL,7684,14.09413000,-84.57678600,FRENTE A LA PROPIEDAD DEL SEÑOR CANDIDO GARZON.,"SECUNDARIA POR ENCUENTRO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","13,10,14,65","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR CRUZ OBREGON,7685,13.95726600,-84.54633000,CONTIGUO A CASA DEL SR. VISITACION RIVERA.,"Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","65,10,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR SAGRADA FAMILIA,7686,13.93556000,-84.59629000,CONTIGUO A LA IGLESIA CATOLICA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN FRANCISCO DE ASIS,7687,13.93979000,-84.64753700,CONTIGUO A CASA DEL SR. REYNALDO MANZANARES.,"Primaria Comunitaria JYA,EBA,PRIMARIA MULTIGRADO","65,102,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN ISIDRO,7688,14.03770000,-84.51296000,COMUNIDAD SAN ISIDRO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","10,14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR SAMARIA,7689,14.02287400,-84.67795100,CONTIGUO A LA CASA BASE DE MINSA.,"PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,Primaria Comunitaria JYA","14,30,65","2,3,2","PRIMARIA,SECUNDARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LAWAS # 1,7691,13.93721600,-84.81433300,FRENTE A LA CASA DEL SEÑOR MIGDONIO VALLE.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SALTO GRANDE,7692,14.07012000,-84.64037000,CONTIGUO A LA PROPIEDAD DEL SEÑOR JUSTINO ZELAYA.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LA GLORIA,7693,14.04871000,-84.66446000,CONTIGUO A CASA DE ESTELA TORREZ.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","65,14,10","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LA CONCORDIA,7694,13.95984000,-84.69476000,CONTIGUO A LA CASA DEL SEÑOR ADAN LOPEZ.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR EL AVION,7695,13.97593000,-84.75561000,CONTIGUO A LA CASA DEL SEÑOR CARLO JACINTO SUAREZ.,"PRIMARIA MULTIGRADO,PRIMARIA A DISTANCIA EN EL CAMPO","14,56","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LAS QUEBRADAS,7696,14.03677000,-84.45804000,CONTIGUO A LA IGLESIA ASAMBLEA DE DIOS.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","10,14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LAWAS Nº2,7697,13.93923200,-84.77956000,FRENTE A LA CASA DEL SEÑOR JAIRO OCHOA.,"PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR KALALA,7698,14.17222500,-84.47332300,CONTIGUO A LA IGLESIA EVANGELICA.,"PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LAWAS SUB - 1,7699,13.91820000,-84.79699000,CONTIGUO A LA CAPILLA CATOLICA.,"SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO","30,14","3,2","SECUNDARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR KALMATA II,7700,13.92511000,-84.50484000,CONTIGUO A LA CASA DE JOSE ALANIZ.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR EL BOSQUE,7701,14.00201000,-84.69129000,FRENTE A LA CASA DE LA SRA JULIA CANTARERO.,"Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","65,10,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
INSTITUTO NACIONAL INDIGENA MUKUSWAS,7702,13.99641800,-84.49181000,CONTIGUO A CASA DEL PROF. DEMETRIO MIGUEL J..,SECUNDARIA POR ENCUENTRO,13,3,SECUNDARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SIEMPRE VIVA,7703,13.97784300,-84.69794100,CONTIGUO A CASA DE GUILLERMO ANDINO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR LA PISTA,7704,14.03841000,-84.61918000,CONTIGUO A LAS OFICINAS DE COOSBA.,"PRIMARIA REGULAR,PREESCOLAR COMUNITARIO MULTINIVEL,Primaria Comunitaria JYA,EBA","3,10,65,102","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LA ESTRELLA,7705,14.05463000,-84.43598000,CONTIGUO A LA CAPILLA EVANGELICA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","10,14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR RUBEN DARIO,7706,14.03123000,-84.59702000,FRENTE A LA PROPIEDAD DEL SEÑOR JOSE SANTO PINEL.,"PRIMARIA REGULAR,Primaria Comunitaria JYA","3,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR EL CONGO,7707,14.19059000,-84.46341600,SAN RAFAEL DE UNAWAS.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN ISRAEL,7708,13.90713000,-84.70294000,CONTIGUO A LA CAPILLA CATOLICA.,"SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO","30,14","3,2","SECUNDARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR ARCO IRIS,7709,13.95899000,-84.57838000,CONTIGUO A LA PROPIEDAD DE ERNESTO ALVAREZ.,"PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR KITAMBIS,7710,14.08900000,-84.64153000,CONTIGUO A LA CASA DE JUAN RIOS.,"PRIMARIA MULTIGRADO,Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL","14,65,10","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LEONEL RUGAMA,7711,14.13284000,-84.54095000,FRENTE A LA IGLESIA CATOLICA.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR EL MILAGRO,7712,14.12004800,-84.44916100,CONTIGUO A LA IGLESIA EVANGELICA.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR EL JARDIN,7713,14.14295400,-84.44261700,CONTIGUO A LA IGLESIA EVANGELICA.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR DOS BOCAS,7715,14.14453000,-84.48762000,CONTIGUO AL CENTRO DE SALUD.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","65,14","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR WILIMAX,7716,14.10237200,-84.47383100,CONTIGUO A LA PROPIEDAD DE LA SEÑORA MARIA DINA QUINTERO.,"PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR JERUSALEN,7717,14.05111800,-84.48542500,CONTIGUO A LA IGLESIA CATOLICA.,"PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR LA TRINIDAD,7718,13.92381000,-84.59278000,CONTIGUO A LA PROPIEDAD DE LEONEL MARIN.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESC. SAN RAMON,7719,13.91490000,-84.47540000,CONTIGUO A CASA DEL SR. ALFREDO LOPEZ PEREZ.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESC. DIVINA PROVIDENCIA,7720,13.98210000,-84.54620000,CONTIGUO A CASA DE DONAL CASTILLO.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SANTA ROSA,7721,14.06789000,-84.68498000,CONTIGUO A LA PROPIEDAD DEL SEÑOR SAMUEL CHAVARRIA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,Primaria Comunitaria JYA","10,14,65","2,2","PRIMARIA,PRIMARIA",RACCN,Bonanza,15,137
CENTRO ESCOLAR EL PIÑAL,7722,13.99382800,-84.65813500,CONTIGUO A LA IGLESIA ASAMBLEA CRISTIANA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,RACCN,Bonanza,15,137
RIGOBERTO LOPEZ PEREZ,7723,14.21673900,-84.40147000,CONTIGUO A LA IGLESIA EVANGELICA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR SAN JACINTO,7724,14.01088000,-84.71956000,CONTIGUO A LA CASA DEL SR. JESUS CANTILLANO.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR MAR BELLA,7725,13.91704000,-84.67941000,CONTIGUO A LA IGLESIA ASAMBLEA DE DIOS.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR LAWAS EL DIAMANTE,7726,13.92156800,-84.85597900,FRENTE A LA CASA DEL SR. CATALINO GUTIERREZ.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR MIGUEL LARREYNAGA,7727,13.90633500,-84.65777600,CONTIGUO A LA IGLESIA EVANGELICA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR LAWAS III,7728,13.96953000,-84.74565900,CONTIGUO A LA CAPILLA EVANGELICA.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
CENTRO ESCOLAR FUENTE DEL SABER,7729,13.96025000,-84.78524000,CONTIGUO A LA CASA DEL PASTOR EVENOR BLANDON.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,RACCN,Bonanza,15,137
