department,municipality,dep_id,mun_id,Nombre,Direccion,Latitud,Longitud,Modalidades
Matagalpa,El Tuma La Dalia,14,132,GRANADILLO #3,ENTRADA DE LOS ZELEDONES 3 KM.,13.08308900,-85.72824300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,ESC. SAN RAFAEL,EMPALME CUATRO ESQUINA 6 KM Y 1/2.,13.05198000,-85.81809000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,QUILILITO #3,DEL MECD 24 KM AL ESTE.,13.10899000,-85.61346000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,TUMA #2,PLANTA ELECTRICA EL TUMA 700 MTS AL OESTE.,13.07029400,-85.76151300,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,LA CASTILLA,EMPALME LAS ROSQUILLAS 3 KM AL NORTE.,13.02875600,-85.78555500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LOS POLLITOS (LA DALIA),DE TRAS DEL INSTITUTO NACIONAL LA DALIA.,13.13628500,-85.73829900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN ANDRES,GUAPOTAL.,13.02770000,-85.68280000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, PREESCOLAR COMUNITARIO"
Matagalpa,El Tuma La Dalia,14,132,RUBEN DARIO (QUILILITO NO.4),DE LA CAMPANA (EL CASTILLO) 2 KM AL ESTE.,13.09321400,-85.59813700,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR EL TRIANGULO,ENTRADA 2 KM AL NORTE.,13.18003200,-85.60187000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR CAMPINAS,DE LA ENTRADA A CUATRO ESQUINAS 7 KM  1/2 AL NORTE.,13.04075000,-85.81010000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LOS MILAGROS,DEL TUMA 5.5 KM AL ESTE C. A GUAPOTAL.,13.04695900,-85.72319500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR TIERRA BLANCA,TUNEA 20 KM CARRETERA EL COYOLAR.,13.10788000,-85.81336000,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, PRIMARIA REGULAR"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN JOSE,KM 18 CARRETERA A GUAPOTAL 4 ½ KM AL OESTE.,13.00643700,-85.64695400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN MIGUEL,DEL TUMA 8KM AL OESTE.,13.08380000,-85.78297000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SANTA LUZ,SANTA LUZ HACIENDA SANTA LUZ.,13.04493600,-85.72754300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR DIAMANTE #2,DIAMANTE #2 PUENTE YESICA EL TUMA 2KM AL SUR.,13.04963300,-85.74799200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR PIEDRA LUNA #2,PIEDRA LUNA #2.,13.07775500,-85.70303900,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR PALO SOLO,PALO SOLO DEL MECD 25KM CARRETERA A WASLALA.,13.21320000,-85.67574000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN ANTONIO DE BULL BULL,SAN ANTONIO BULL BULL FRENTE A LA IGLESIA CATOLICA DE BULL BULL.,13.20000000,-85.64501200,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR HULAR ABAJO,DEL EMPALME HULAR AL NORTE.,13.02875600,-85.78555500,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SANTA ROSA,DEL EMPALME LA MORA 3KM AL OESTE.,13.22711300,-85.71519900,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR MONTE OREB,MECD 32KM AL ESTE ½KM AL NORTE CARRETERA A BULL BULL.,13.14132100,-85.56890700,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR GOLONDRINA,DE LA ESCUELA SAN MARTIN 3KM AL NOROESTE.,13.14530000,-85.76923000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR 12 DE SEPTIEMBRE,6 KM AL ESTE 4 AL SUR.,13.09589400,-85.69767900,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LA SONIA,GUAPOTAL TAPASTE- LA SONIA.,13.04763000,-85.60686000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,EL GALOPE COYOLAR,DEL TUMA 11 KM AL OESTE.,13.11130000,-85.78715000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN AGUSTIN DE BULL BULL N°2,DEL MINED 34KM AL ESTE Y 1KM AL SUR.,13.13504300,-85.58111400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LA CHIRIPA,MINED 38KMS AL ESTE.,13.11340000,-85.55242400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR RAFAELA HERRERA,ESCULA BASE HILLIPO 105KM AL NORESTE.,13.05410000,-85.69430000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LOS CHIMBOS,KM 178 CARRETERA A GUAPOTAL.,13.03053900,-85.65072800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR FILA GRANDE #2,DEL KM 180 CARRETERA A GUAPOTAL 1KM AL ESTE.,13.00610000,-85.63110000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR FLOR DE SACUANJOCHE,MINED 45KM AL NORTE.,13.24255000,-85.63303000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR YAYULE,ESC EL CIELO 3KM AL SUR.,13.02123000,-85.74593000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR DIAMANTE ARRIBA,DEL CAMPO DE BASEBALL DIAMANTE 1½KM AL NORTE.,13.05870000,-85.77000000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LA PITA,CASA QUEMADA 3KM AL SUR.,13.01539500,-85.76968400,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR EL LLAMARAZO,EL LLAMARAZO.,13.03244300,-85.75955600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LUIS ALFONSO VELAZQUES,DELEGACION MINED 38 KM AL NORTE.,13.20820000,-85.71910000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SLIMALILA,DEL MINED 11 KM CARRETERA A WASLALA.,13.20820000,-85.71910000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR MAQUILA,20 KM AL ESTE CARRETERA AL PALO.,13.08080000,-85.62510000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR ROSADA,SALIDA WASLALA.,13.14151900,-85.73235700,"PREESCOLAR FORMAL, EBA, PREESCOLAR COMUNITARIO, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR MONTE CRISTO,DEL MINED 29 KM CARRETERA A WASLALA.,13.22120000,-85.64150000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LOS RANCHITOS,DEL MINED LA DALIA 10KMS CARRETERA AL CUA.,13.21417400,-85.73340400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR GEORGINO ANDRADE,DE LA GASOLINERA 4 C. AL ESTE.,13.13560000,-85.74010000,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN JOSE,DEL TUMA 6 KM AL OESTE.,13.07358200,-85.77844400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,COLEGIO AMIGOS DE JESUS,Bº SUIZO DETRAS DE LA GASOLINERA.,13.13482000,-85.73595000,"PREESCOLAR COMUNITARIO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LAS PALMAS,ESC. 18 DE ENERO 1.5 KM AL NORESTE.,13.19353000,-85.65808000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,NUEVA JERUSALEN - EL EMBUDO,ENTRADA ADOLFO RIVERA 1KM AL SUR 1KM AL ESTE.,13.03976000,-85.65590000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,COLEGIO ARCO IRIS,DEL PARQUE 2 CUADRAS AL SUR.,13.13873000,-85.73574600,"PRIMARIA REGULAR, SECUNDARIA REGULAR, PREESCOLAR FORMAL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN ANTONIO DE WASAKA N 2,DEL MINED 2 KM CARRETERA A WASLALA Y 2 KM AL NORTE.,13.14833000,-85.72043000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SAN JUAN DEL TORNO,DEL MINED 35KM AL SUR.,13.07430000,-85.61150000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR HEROES Y MARTIRES 19 DE JULIO,DEL MINED 9KM AL NORTE CARRETERA A WASLALA.,13.22100000,-85.71500000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,ESCUELA EL ENCANTO,LAS CUARENTASDE LA CASA COMUNAL HILIPO 2 KM AL OESTE.,13.05549300,-85.69301500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LA FRATERNIDAD,DEL MINED 2.5 KMS CARRETERA A WASLALA.,13.15614100,-85.73315500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,INSTITUTO BENJAMIN ZELEDON,DE LA ENTRADAN AL COYOLAR 300 MTS AL SUR.,13.05938000,-85.75370000,"SECUNDARIA POR ENCUENTRO, SECUNDARIA REGULAR"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR IRENE MARTINEZ,DEL PUENTE PABLON 4 KMS AL ESTE.,13.19488000,-85.67786000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR EL CRISTAL,DEL EMPALME LOS 10 KMS AL NORESTE.,13.05168900,-85.68970500,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LEONEL RUGAMA,DE LA ESC.SAN MIGUEL 2KM AL ESTE.,13.11830000,-85.53550000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR 11 DE ENERO,DE LA DELEGACIÓN MUNICIPAL 3 KMS AL NORTE Y 150 MTS AL OESTE.,13.15502600,-85.74072700,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR RAFAEL MARTÍNEZ,"DE LA ESC PAVÓN 1, 4 KMS AL NORTE.",13.13576000,-85.76950000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR 06 DE FEBRERO,DEL EMPALME FINCA VERAPAZ 250 MTS AL ESTE.,13.23600000,-85.69924000,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LA BENDICION,ENTRADA MONTE VERDE 1 KM AL ESTE.,13.21552000,-85.64021000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR NUEVA JERUSALEN,DEL PUENTE DE PABLON 500 VRS AL NORTE.,13.21992200,-85.69920100,PRIMARIA MULTIGRADO
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR SIEMPRE VIVA,DEL EMPALME GLADYS BOLL 1 1/2 KM AL OESTE 1 1/2 AL NORTE.,13.07205500,-85.75630400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR PAZ Y LIBERTAD,DEL PUENTE COMUN NO.1 3KM AL OESTE.,13.23634000,-85.62711000,"PRIMARIA MULTIGRADO, Primaria Comunitaria JYA, PREESCOLAR COMUNITARIO MULTINIVEL"
Matagalpa,El Tuma La Dalia,14,132,CENTRO ESCOLAR LOS ROBLES PEÑAS BLANCAS,DE LA ENTRADA DE LA HACIENDA MONTE CRISTO 8.5KM AL OESTE.,13.26183000,-85.64955300,PRIMARIA MULTIGRADO
Nueva Segovia,Ciudad Antigua,1,7,CENTRO ESCOLAR MONSEÑOR MADRIGAL,ENTRADA NORTE CIUDAD ANTIGUA.,13.64188500,-86.31004800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA REGULAR"
Nueva Segovia,Ciudad Antigua,1,7,CENTRO ESCOLAR MADRE INMACULADA,SANTA CLARA SAN FERNANDO 5 KMS AL SUR.,13.68326800,-86.25108100,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, IV CICLO, PRIMARIA MULTIGRADO"
Nueva Segovia,Ciudad Antigua,1,7,SAN JOSE DEL GUINEO,SANTA CLARA SAN FERNANDO 5 KMS AL SUR/OESTE.,13.67991300,-86.26898300,PRIMARIA MULTIGRADO
Nueva Segovia,Ciudad Antigua,1,7,LAS JAGUAS,CIUDAD ANTIGUA 5 KMS AL ESTE.,13.64586600,-86.27969300,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO"
Nueva Segovia,Ciudad Antigua,1,7,LA MAGDALENA,SANTA CLARA  10 KMS AL SURESTE..,13.66752300,-86.25593800,PRIMARIA MULTIGRADO
Nueva Segovia,Ciudad Antigua,1,7,EL MOJON,CIUDAD ANTIGUA 11 KMS AL ESTE.,13.65179800,-86.25558700,"SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO"
Nueva Segovia,Ciudad Antigua,1,7,CENTRO ESCOLAR SAN JOSE,SAN PEDRO SUSUCAYAN 7 KMS AL SUROESTE.,13.65530200,-86.23024600,PRIMARIA MULTIGRADO
Nueva Segovia,Ciudad Antigua,1,7,CENTRO ESCOLAR ENMANUEL MONGALO,SAN PEDRO DE SUSUCAYAN 5 KMS AL SUR.,13.65480700,-86.20720700,"PRIMARIA MULTIGRADO, SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR COMUNITARIO MULTINIVEL"
Nueva Segovia,Ciudad Antigua,1,7,CONCEPCION DE MARIA,SAN PEDRO SUSUCAYAN 5 KMS AL SURESTE.,13.66681300,-86.21629300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Nueva Segovia,Ciudad Antigua,1,7,CENTRO ESCOLAR CORAZON DE JESUS,SAN PEDRO SUSUCAYAN 5 KMS AL SURESTE.,13.62698100,-86.21783900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Nueva Segovia,Ciudad Antigua,1,7,LAS CUYAS,CIUDAD ANTIGUA 15 KMS AL ESTE.,13.63902500,-86.24118000,PRIMARIA MULTIGRADO
Nueva Segovia,Ciudad Antigua,1,7,ESCUELA EL ARADITO,CIUDAD ANTIGUA 20KM AL ESTE.,13.64414800,-86.21682100,PRIMARIA MULTIGRADO
Nueva Segovia,Ciudad Antigua,1,7,ESCUELA APATIQUI,CIUDAD ANTIGUA 10 KM AL SUR.,13.60437900,-86.30030300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Nueva Segovia,Ciudad Antigua,1,7,CENTRO ESCOLAR RUBEN DARIO,7 KILOMETROS AL SURESTE DEL MUNICIPIO DE CIUDAD ANTIGUA.,13.64388200,-86.26910400,PRIMARIA MULTIGRADO
Nueva Segovia,Ciudad Antigua,1,7,CENTRO ESCOLAR RAFAELA HERRERA,SAN PEDRO SUSUCAYAN 9 KM AL SUR.,13.63507300,-86.22933100,PRIMARIA MULTIGRADO
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR JOSE DOLORES ESTRADA,CONTIGUO A LA VIRGEN DE LA PIEDRA.,13.72159300,-86.50768300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA REGULAR"
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR RAUL ZAVALA,DE ADUANA LAS MANOS 30VRS.  AL SUR.,13.79141700,-86.56873200,"PREESCOLAR COMUNITARIO MULTINIVEL, SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO"
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR RUBEN DARIO,DEL PUESTO DE SALUD 150VRS AL NOROESTE.,13.74316000,-86.51323700,"IV CICLO, PRIMARIA REGULAR, III CICLO"
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR ENMANUEL MONGALO,SOBRE LA CARRETERA DIPILTO VIEJO.,13.75256800,-86.50676500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR ANDRES CASTRO,DE LA HACIENDA SAN SALVADOR 100 VARAS AL NORTE.,13.76217800,-86.53256900,"III CICLO, EBA, PRIMARIA MULTIGRADO"
Nueva Segovia,Dipilto,1,3,ESCUELA JAIRO LOPEZ,LOMA FRIA.,13.76833900,-86.55361400,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, IV CICLO, PRIMARIA MULTIGRADO"
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR ENA SANCHEZ,CONTIGUO A LA HACIENDA CASA BLANCA.,13.77977200,-86.55338400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Nueva Segovia,Dipilto,1,3,LA LAGUNA # 1,CONTIGUO CASA HACIENDA PEDRO TERAN.,13.78276100,-86.53266800,"III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, IV CICLO"
Nueva Segovia,Dipilto,1,3,INSTITUTO RUBEN DARIO,BO. GUADALUPE DIPILITO NUEVO.,13.72419900,-86.50626900,SECUNDARIA REGULAR
Nueva Segovia,Dipilto,1,3,BUENOS AIRES,CASA DE CEFERINA GALO.,13.78659000,-86.57023100,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Nueva Segovia,Dipilto,1,3,ESCUELA MAIRA UMANZOR,EL NORNO.,13.76800700,-86.56886800,PRIMARIA MULTIGRADO
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR DIVINO PASTOR,CASA DE SIMON LOPEZ.,13.75186700,-86.53900200,PRIMARIA MULTIGRADO
Nueva Segovia,Dipilto,1,3,CENTRO ESCOLAR CARLOS FONSECA AMADOR,EL CAMBALACHE.,13.79566000,-86.56111700,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,SAGRADO CORAZON DE JESUS,DE ENITEL 3 CUADRAS AL OESTE.,13.72247700,-86.14144800,"PRIMARIA REGULAR, PREESCOLAR FORMAL"
Nueva Segovia,El Jícaro,1,8,INSTITUTO NACIONAL JOSE DE LA CRUZ MENA,DE ENITEL 2 CUADRAS AL OESTE ½C. AL NORTE Y 1C. AL OESTE.,13.72133300,-86.14260800,SECUNDARIA REGULAR
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR LA UNION,EL NARANJO.,13.73720000,-86.10352100,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR SAN MIGUEL,CASAS VIEJAS.,13.74853500,-86.10604000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR FE Y ESPERANZA,ARADO GRANDE.,13.79172100,-86.10098300,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR LUZ Y VIDA,LOS ENCINOS.,13.83578300,-86.04643700,"SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR EL QUEBRACHO,EL QUEBRACHO.,13.76743100,-86.09996900,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR RAFAELA HERRERA,BUENOS AIRES.,13.75044300,-86.12378200,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR MIGUEL HIDALGO Y CASTILLA,COMUNIDAD SIAPALI.,13.79265900,-86.08646200,"PRIMARIA REGULAR, SECUNDARIA REGULAR, Primaria Comunitaria JYA, PRIMARIA MULTIGRADO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR JOSE MARTI,COMUNIDAD EL CALLEJON.,13.71064700,-86.11447900,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR MADRE TERESA DE CALCUTA,POTRERILLOS.,13.72179200,-86.08447100,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR PEDRO JOAQUIN CHAMORRO CARDENAL,COMUNIDAD SAN ALBINO.,13.68873600,-86.11090100,"PRIMARIA MULTIGRADO, SECUNDARIA EN EL CAMPO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR CRISTO REY,SAN JERONIMO.,13.70944300,-86.05799000,"IV CICLO, PRIMARIA MULTIGRADO, SECUNDARIA EN EL CAMPO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR DENIS MARTINEZ,EL NATOSO.,13.76540000,-86.16170000,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR SALOMON IBARRA MAYORGA,EL CARRIZAL.,13.75902000,-86.15018500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR 15 DE SEPTIEMBRE,EL CARRIZAL.,13.79782400,-86.15621500,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Nueva Segovia,El Jícaro,1,8,ESCUELA RURAL MIXTA MUYUCA,MUYUCA CARRETERA HACIA JALAPA.,13.77813200,-86.16692300,"PRIMARIA MULTIGRADO, PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, SECUNDARIA REGULAR"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR DIVINO NIÑO JESUS,COMUNIDAD EL ARENAL.,13.71907500,-86.15662700,"Primaria Comunitaria JYA, IV CICLO, PRIMARIA MULTIGRADO, III CICLO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR ALEJANDRO VEGA MATUS,COMUNIDAD EL COYOL.,13.74327400,-86.16604700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Nueva Segovia,El Jícaro,1,8,RUBEN DARIO,DEL EMPALME 200M. AL ESTE.,13.67099900,-86.19927500,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,SAN JERONIMO,DE ENITEL 1 C. AL ESTE.,13.67490000,-86.17047000,"ALFABETIZACION, PRIMARIA REGULAR, PREESCOLAR FORMAL, Primaria Comunitaria JYA"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR SIMON BOLIVAR,COMUNIDAD SABANA GRANDE.,13.69733400,-86.15765700,"SECUNDARIA REGULAR, PRIMARIA REGULAR"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR JOSEFA TOLEDO DE AGUERRI,COMUNODAD EL ESPINO.,13.67647300,-86.14105800,"SECUNDARIA EN EL CAMPO, PRIMARIA MULTIGRADO"
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR JOSE DOLORES ESTRADA,EL CORTEZ.,13.64162400,-86.09675500,PRIMARIA MULTIGRADO
Nueva Segovia,El Jícaro,1,8,CENTRO ESCOLAR MARIA AUXILIADORA,EL ARADO.,13.66841000,-86.15740900,"PRIMARIA MULTIGRADO, IV CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO"
